-1.21100e+02 	 3.57005e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 6.50000e+00 	 8.70000e+00 	 1.90000e+01 	 1.50000e+01 	 5.62400e+01 	 7.00000e-02 	 7.00000e-02 
-1.21055e+02 	 3.56318e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 4.73000e+00 	 8.00000e+00 	 1.90000e+01 	 2.60000e+01 	 7.23000e+00 	 8.00000e-02 	 8.00000e-02 
-1.20982e+02 	 3.56300e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 4.20000e+00 	 1.80000e+00 	 1.90000e+01 	 2.80000e+01 	 4.58300e+01 	 1.40000e-01 	 1.40000e-01 
-1.20850e+02 	 3.55422e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.89000e+00 	 5.30000e+00 	 1.90000e+01 	 2.90000e+01 	 3.96900e+01 	 7.00000e-02 	 7.00000e-02 
-1.20832e+02 	 3.55340e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 4.02000e+00 	 3.90000e+00 	 1.90000e+01 	 3.10000e+01 	 5.19000e+00 	 7.00000e-02 	 7.00000e-02 
-1.20938e+02 	 3.55987e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.87000e+00 	 1.60000e-01 	 1.90000e+01 	 3.30000e+01 	 5.82100e+01 	 1.70000e-01 	 1.70000e-01 
-1.20880e+02 	 3.55572e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.30000e+00 	 6.81000e+00 	 1.90000e+01 	 3.50000e+01 	 2.84700e+01 	 7.00000e-02 	 7.00000e-02 
-1.20864e+02 	 3.56008e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.60000e+00 	 8.30000e+00 	 1.90000e+01 	 3.60000e+01 	 1.22700e+01 	 2.00000e-02 	 2.00000e-02 
-1.20967e+02 	 3.55825e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.62000e+00 	 6.13000e+00 	 1.90000e+01 	 3.70000e+01 	 4.39700e+01 	 1.10000e-01 	 1.10000e-01 
-1.20999e+02 	 3.56430e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.28000e+00 	 7.55000e+00 	 1.90000e+01 	 3.90000e+01 	 5.95400e+01 	 1.30000e-01 	 1.30000e-01 
-1.20853e+02 	 3.55427e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.36000e+00 	 4.45000e+00 	 1.90000e+01 	 4.10000e+01 	 5.05000e+00 	 4.00000e-02 	 4.00000e-02 
-1.21031e+02 	 3.56645e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.39000e+00 	 7.35000e+00 	 1.90000e+01 	 4.20000e+01 	 3.38500e+01 	 1.00000e-01 	 1.00000e-01 
-1.21068e+02 	 3.57047e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.21000e+00 	 8.60000e+00 	 1.90000e+01 	 4.30000e+01 	 5.09200e+01 	 1.10000e-01 	 1.10000e-01 
-1.21051e+02 	 3.56453e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.64000e+00 	 7.67000e+00 	 1.90000e+01 	 4.50000e+01 	 3.78500e+01 	 1.10000e-01 	 1.10000e-01 
-1.20862e+02 	 3.55900e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.35000e+00 	 8.90000e+00 	 1.90000e+01 	 4.60000e+01 	 3.90300e+01 	 7.00000e-02 	 7.00000e-02 
-1.21092e+02 	 3.55243e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.64000e+00 	 1.69700e+01 	 1.90000e+01 	 4.80000e+01 	 4.60000e-01 	 5.00000e-02 	 5.00000e-02 
-1.21061e+02 	 3.56743e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.37000e+00 	 8.08000e+00 	 1.90000e+01 	 4.80000e+01 	 3.43200e+01 	 5.00000e-02 	 5.00000e-02 
-1.20903e+02 	 3.56408e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.23000e+00 	 8.60000e+00 	 1.90000e+01 	 4.90000e+01 	 2.37500e+01 	 9.00000e-02 	 9.00000e-02 
-1.20857e+02 	 3.57155e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 1.94000e+00 	 2.51000e+00 	 1.90000e+01 	 4.90000e+01 	 2.74900e+01 	 1.10000e-01 	 1.10000e-01 
-1.21047e+02 	 3.56423e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.09000e+00 	 6.41000e+00 	 1.90000e+01 	 5.00000e+01 	 1.17000e+00 	 9.00000e-02 	 9.00000e-02 
-1.21043e+02 	 3.57050e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.34000e+00 	 9.49000e+00 	 1.90000e+01 	 5.10000e+01 	 2.54000e+01 	 7.00000e-02 	 7.00000e-02 
-1.21085e+02 	 3.57072e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.12000e+00 	 8.37000e+00 	 1.90000e+01 	 5.20000e+01 	 4.16800e+01 	 4.00000e-02 	 4.00000e-02 
-1.21055e+02 	 3.56387e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.94000e+00 	 7.48000e+00 	 1.90000e+01 	 5.30000e+01 	 2.97700e+01 	 7.00000e-02 	 7.00000e-02 
-1.21019e+02 	 3.56643e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.27000e+00 	 6.14000e+00 	 1.90000e+01 	 5.60000e+01 	 4.62900e+01 	 6.00000e-02 	 6.00000e-02 
-1.21038e+02 	 3.56672e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.26000e+00 	 8.59000e+00 	 1.90000e+01 	 5.80000e+01 	 9.34000e+00 	 9.00000e-02 	 9.00000e-02 
-1.21073e+02 	 3.57148e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.59000e+00 	 6.39000e+00 	 1.90000e+01 	 5.80000e+01 	 2.84600e+01 	 0.00000e+00 	 0.00000e+00 
-1.20972e+02 	 3.55913e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.15000e+00 	 7.38000e+00 	 1.90000e+01 	 5.90000e+01 	 3.21200e+01 	 9.00000e-02 	 9.00000e-02 
-1.20872e+02 	 3.55887e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.32000e+00 	 2.61000e+00 	 2.00000e+01 	 1.00000e+00 	 3.20700e+01 	 6.00000e-02 	 6.00000e-02 
-1.21101e+02 	 3.56615e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.95000e+00 	 1.06300e+01 	 2.00000e+01 	 3.00000e+00 	 5.01000e+00 	 1.40000e-01 	 1.40000e-01 
-1.21058e+02 	 3.57025e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.65000e+00 	 6.27000e+00 	 2.00000e+01 	 5.00000e+00 	 1.89200e+01 	 9.00000e-02 	 9.00000e-02 
-1.21059e+02 	 3.56540e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.35000e+00 	 4.41000e+00 	 2.00000e+01 	 5.00000e+00 	 3.44000e+01 	 9.00000e-02 	 9.00000e-02 
-1.21107e+02 	 3.56870e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 4.14000e+00 	 7.19000e+00 	 2.00000e+01 	 6.00000e+00 	 1.46700e+01 	 7.00000e-02 	 7.00000e-02 
-1.21049e+02 	 3.56542e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.15000e+00 	 8.25000e+00 	 2.00000e+01 	 8.00000e+00 	 3.16200e+01 	 1.30000e-01 	 1.30000e-01 
-1.20999e+02 	 3.56218e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.66000e+00 	 1.08900e+01 	 2.00000e+01 	 1.00000e+01 	 2.64300e+01 	 1.60000e-01 	 1.60000e-01 
-1.21053e+02 	 3.56310e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.58000e+00 	 7.97000e+00 	 2.00000e+01 	 1.10000e+01 	 1.09100e+01 	 7.00000e-02 	 7.00000e-02 
-1.20824e+02 	 3.55317e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.57000e+00 	 3.47000e+00 	 2.00000e+01 	 1.20000e+01 	 1.97200e+01 	 9.00000e-02 	 9.00000e-02 
-1.21022e+02 	 3.57068e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.83000e+00 	 7.16000e+00 	 2.00000e+01 	 1.20000e+01 	 4.66000e+01 	 1.20000e-01 	 1.20000e-01 
-1.21043e+02 	 3.56405e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.75000e+00 	 3.97000e+00 	 2.00000e+01 	 1.30000e+01 	 2.07300e+01 	 1.00000e-01 	 1.00000e-01 
-1.20880e+02 	 3.56677e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.17000e+00 	 3.80000e-01 	 2.00000e+01 	 1.40000e+01 	 4.81600e+01 	 2.70000e-01 	 2.70000e-01 
-1.20985e+02 	 3.55088e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.55000e+00 	 1.80200e+01 	 2.00000e+01 	 1.50000e+01 	 2.88200e+01 	 5.00000e-02 	 5.00000e-02 
-1.21107e+02 	 3.57333e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.55000e+00 	 5.11000e+00 	 2.00000e+01 	 1.60000e+01 	 4.22500e+01 	 2.50000e-01 	 2.50000e-01 
-1.20865e+02 	 3.55253e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 1.90000e+00 	 8.91000e+00 	 2.00000e+01 	 1.80000e+01 	 4.41500e+01 	 1.00000e-01 	 1.00000e-01 
-1.20850e+02 	 3.55512e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.54000e+00 	 5.20000e+00 	 2.00000e+01 	 1.90000e+01 	 4.90000e-01 	 6.00000e-02 	 6.00000e-02 
-1.20952e+02 	 3.56235e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.20000e+00 	 5.54000e+00 	 2.00000e+01 	 1.90000e+01 	 3.18900e+01 	 4.00000e-02 	 4.00000e-02 
-1.21001e+02 	 3.56282e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.97000e+00 	 4.23000e+00 	 2.00000e+01 	 2.00000e+01 	 1.24000e+01 	 1.10000e-01 	 1.10000e-01 
-1.20953e+02 	 3.55925e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.90000e+00 	 3.50000e+00 	 2.00000e+01 	 2.10000e+01 	 2.62700e+01 	 6.00000e-02 	 6.00000e-02 
-1.21020e+02 	 3.56585e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.10000e+00 	 5.86000e+00 	 2.00000e+01 	 2.20000e+01 	 1.45600e+01 	 9.00000e-02 	 9.00000e-02 
-1.21047e+02 	 3.56705e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 1.52000e+00 	 6.30000e+00 	 2.00000e+01 	 2.20000e+01 	 4.95800e+01 	 7.00000e-02 	 7.00000e-02 
-1.21040e+02 	 3.56277e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.01000e+00 	 3.10000e-01 	 2.00000e+01 	 2.60000e+01 	 2.13200e+01 	 6.30000e-01 	 6.30000e-01 
-1.20867e+02 	 3.55913e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 1.79000e+00 	 2.15000e+00 	 2.00000e+01 	 2.70000e+01 	 1.56400e+01 	 4.00000e-02 	 4.00000e-02 
-1.21021e+02 	 3.56760e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 1.94000e+00 	 9.02000e+00 	 2.00000e+01 	 2.90000e+01 	 3.68000e+00 	 4.00000e-02 	 4.00000e-02 
-1.20847e+02 	 3.55233e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.28000e+00 	 9.84000e+00 	 2.00000e+01 	 2.90000e+01 	 2.88200e+01 	 1.00000e-01 	 1.00000e-01 
-1.21039e+02 	 3.56858e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.37000e+00 	 1.53300e+01 	 2.00000e+01 	 2.90000e+01 	 2.88300e+01 	 4.80000e-01 	 4.80000e-01 
-1.21099e+02 	 3.56707e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.33000e+00 	 5.94000e+00 	 2.00000e+01 	 3.00000e+01 	 6.94000e+00 	 7.00000e-02 	 7.00000e-02 
-1.20890e+02 	 3.55598e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.34000e+00 	 1.04100e+01 	 2.00000e+01 	 3.10000e+01 	 1.41000e+00 	 7.00000e-02 	 7.00000e-02 
-1.20967e+02 	 3.56640e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.04000e+00 	 4.00000e-02 	 2.00000e+01 	 3.30000e+01 	 1.41000e+01 	 2.50000e-01 	 2.50000e-01 
-1.20849e+02 	 3.55400e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.38000e+00 	 1.05900e+01 	 2.00000e+01 	 3.30000e+01 	 3.94900e+01 	 7.00000e-02 	 7.00000e-02 
-1.21071e+02 	 3.56630e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.54000e+00 	 4.65000e+00 	 2.00000e+01 	 3.40000e+01 	 8.32000e+00 	 1.20000e-01 	 1.20000e-01 
-1.20936e+02 	 3.55622e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.82000e+00 	 7.93000e+00 	 2.00000e+01 	 3.40000e+01 	 5.71100e+01 	 1.30000e-01 	 1.30000e-01 
-1.20848e+02 	 3.55502e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.77000e+00 	 8.69000e+00 	 2.00000e+01 	 3.60000e+01 	 3.39100e+01 	 5.00000e-02 	 5.00000e-02 
-1.21103e+02 	 3.56873e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.40000e+00 	 6.35000e+00 	 2.00000e+01 	 3.80000e+01 	 2.05700e+01 	 5.00000e-02 	 5.00000e-02 
-1.20887e+02 	 3.55862e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 4.28000e+00 	 2.95000e+00 	 2.00000e+01 	 4.10000e+01 	 9.88000e+00 	 9.00000e-02 	 9.00000e-02 
-1.20987e+02 	 3.55465e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.38000e+00 	 1.28400e+01 	 2.00000e+01 	 4.10000e+01 	 3.52800e+01 	 5.00000e-02 	 5.00000e-02 
-1.21095e+02 	 3.56582e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.49000e+00 	 6.17000e+00 	 2.00000e+01 	 4.40000e+01 	 1.75800e+01 	 1.00000e-01 	 1.00000e-01 
-1.20791e+02 	 3.56048e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.81000e+00 	 2.60000e-01 	 2.00000e+01 	 4.60000e+01 	 1.65300e+01 	 4.00000e-02 	 4.00000e-02 
-1.20956e+02 	 3.55907e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.96000e+00 	 3.57000e+00 	 2.00000e+01 	 4.70000e+01 	 2.61000e+00 	 7.00000e-02 	 7.00000e-02 
-1.20935e+02 	 3.55797e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.80000e+00 	 5.35000e+00 	 2.00000e+01 	 4.80000e+01 	 1.58100e+01 	 1.70000e-01 	 1.70000e-01 
-1.21031e+02 	 3.56327e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.31000e+00 	 2.06000e+00 	 2.00000e+01 	 4.90000e+01 	 5.94000e+01 	 2.30000e-01 	 2.30000e-01 
-1.21049e+02 	 3.57082e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.13000e+00 	 5.08000e+00 	 2.00000e+01 	 5.00000e+01 	 5.33900e+01 	 1.70000e-01 	 1.70000e-01 
-1.20875e+02 	 3.55750e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.37000e+00 	 5.00000e+00 	 2.00000e+01 	 5.20000e+01 	 3.97700e+01 	 8.00000e-02 	 8.00000e-02 
-1.21064e+02 	 3.56878e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 1.88000e+00 	 4.90000e-01 	 2.00000e+01 	 5.50000e+01 	 3.98500e+01 	 5.00000e-02 	 5.00000e-02 
-1.20894e+02 	 3.55843e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 3.49000e+00 	 4.97000e+00 	 2.00000e+01 	 5.60000e+01 	 7.73000e+00 	 1.30000e-01 	 1.30000e-01 
-1.21030e+02 	 3.56363e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.00000e+00 	 1.10400e+01 	 2.00000e+01 	 5.70000e+01 	 1.85000e+00 	 1.00000e-01 	 1.00000e-01 
-1.21059e+02 	 3.57030e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.09000e+00 	 5.29000e+00 	 2.00000e+01 	 5.80000e+01 	 3.74000e+00 	 4.00000e-02 	 4.00000e-02 
-1.21014e+02 	 3.56327e+01 	 2.00300e+03 	 1.20000e+01 	 2.20000e+01 	 2.83000e+00 	 7.93000e+00 	 2.00000e+01 	 5.80000e+01 	 5.50200e+01 	 1.00000e-01 	 1.00000e-01 
